tsne_1,tsne_2,validation_position,dataset_index,label_id,label,experiment
-18.231932,28.227768,2147,3162,0,Surprise,pretrained_ce
7.0215235,-10.551927,2149,4089,3,Happiness,pretrained_ce
-8.579027,32.12713,2150,8100,0,Surprise,pretrained_ce
-20.973255,10.901582,2151,11085,6,Neutral,pretrained_ce
2.2118819,19.231913,2152,7380,1,Fear,pretrained_ce
45.927727,3.2620354,2153,9004,3,Happiness,pretrained_ce
18.607716,12.008995,2154,4958,3,Happiness,pretrained_ce
24.850185,-2.7983527,2155,7053,3,Happiness,pretrained_ce
-5.3250237,-9.46455,2157,12021,6,Neutral,pretrained_ce
37.80136,-10.886979,2158,8633,3,Happiness,pretrained_ce
-9.148072,-8.749005,2160,11421,6,Neutral,pretrained_ce
25.496996,2.7388823,2162,1894,3,Happiness,pretrained_ce
22.394642,-16.981487,2163,3476,3,Happiness,pretrained_ce
13.662933,-9.464737,2164,1952,3,Happiness,pretrained_ce
-40.535347,10.752908,2165,11665,6,Neutral,pretrained_ce
-12.712327,-6.26332,2167,1522,3,Happiness,pretrained_ce
-15.99734,32.602573,2168,6031,0,Surprise,pretrained_ce
-9.857705,-2.397378,2169,2007,4,Sadness,pretrained_ce
15.501398,-11.739592,2171,1558,3,Happiness,pretrained_ce
9.949615,-1.1986362,2172,7642,3,Happiness,pretrained_ce
24.441355,-12.116319,2173,5692,3,Happiness,pretrained_ce
-39.38557,2.7905507,2176,11841,6,Neutral,pretrained_ce
-34.738964,4.908938,2177,10110,6,Neutral,pretrained_ce
-12.256231,23.679613,2178,4357,0,Surprise,pretrained_ce
-27.502165,7.8203907,2179,10248,6,Neutral,pretrained_ce
-26.000744,7.2919617,2181,9984,6,Neutral,pretrained_ce
-31.682959,-12.336429,2182,7874,0,Surprise,pretrained_ce
-29.907642,8.595269,2183,11698,6,Neutral,pretrained_ce
-35.608665,3.1758366,2184,11575,6,Neutral,pretrained_ce
10.1325245,4.0194936,2186,11440,6,Neutral,pretrained_ce
-13.901534,22.549055,2188,9266,1,Fear,pretrained_ce
-10.358426,-19.231747,2189,5129,4,Sadness,pretrained_ce
-22.8898,-15.49814,2190,6368,4,Sadness,pretrained_ce
-28.328606,-23.47794,2192,782,4,Sadness,pretrained_ce
-35.38114,11.744501,2194,12250,6,Neutral,pretrained_ce
32.878212,7.9814653,2195,8085,3,Happiness,pretrained_ce
-1.2471378,-3.8106368,2197,6521,5,Anger,pretrained_ce
5.3569813,26.52982,2198,7766,4,Sadness,pretrained_ce
39.275517,-8.262277,2199,4386,3,Happiness,pretrained_ce
-27.186361,-6.3381963,2200,11499,6,Neutral,pretrained_ce
42.211433,-13.413418,2204,8494,3,Happiness,pretrained_ce
-28.018066,-11.903006,2205,10168,6,Neutral,pretrained_ce
41.15247,4.163728,2206,2752,3,Happiness,pretrained_ce
20.501183,6.246801,2207,2987,3,Happiness,pretrained_ce
32.716877,11.509633,2208,591,3,Happiness,pretrained_ce
-27.352318,-21.856174,2209,6976,4,Sadness,pretrained_ce
27.802834,-9.003551,2212,2690,3,Happiness,pretrained_ce
0.3048334,-6.9033275,2213,9175,1,Fear,pretrained_ce
-12.448479,1.5576112,2215,1890,3,Happiness,pretrained_ce
-17.958326,35.979244,2216,6985,0,Surprise,pretrained_ce
-15.22699,32.408512,2218,7448,0,Surprise,pretrained_ce
27.498255,-17.686481,2219,2178,3,Happiness,pretrained_ce
-31.23789,9.188547,2220,11606,6,Neutral,pretrained_ce
-21.8484,12.524226,2222,10743,6,Neutral,pretrained_ce
49.494267,1.5736619,2223,6147,3,Happiness,pretrained_ce
16.172419,32.645817,2226,7620,5,Anger,pretrained_ce
39.68594,-4.6003466,2227,2700,3,Happiness,pretrained_ce
3.3441553,18.334581,2228,7301,1,Fear,pretrained_ce
34.2397,8.914846,2229,3918,3,Happiness,pretrained_ce
28.165096,5.5720553,2231,1760,3,Happiness,pretrained_ce
15.2642,-5.4170284,2232,1191,3,Happiness,pretrained_ce
49.57603,1.5852493,2233,2066,3,Happiness,pretrained_ce
-22.80582,-24.918283,2235,582,4,Sadness,pretrained_ce
-16.424496,23.86327,2239,128,0,Surprise,pretrained_ce
30.70433,5.558947,2241,6618,3,Happiness,pretrained_ce
-8.323489,33.815765,2244,1123,0,Surprise,pretrained_ce
30.8032,-2.6125398,2251,4033,3,Happiness,pretrained_ce
-26.51695,-10.782754,2252,4827,4,Sadness,pretrained_ce
-31.220251,-12.221175,2255,6,4,Sadness,pretrained_ce
26.706158,2.5829165,2256,6788,3,Happiness,pretrained_ce
11.8434,1.4231608,2257,4124,3,Happiness,pretrained_ce
-29.548351,-0.6155038,2259,12071,6,Neutral,pretrained_ce
21.538338,2.4767442,2261,259,3,Happiness,pretrained_ce
-17.354937,-25.808386,2262,6729,4,Sadness,pretrained_ce
-20.468634,28.124321,2263,10723,6,Neutral,pretrained_ce
31.820284,-3.8568769,2266,2924,3,Happiness,pretrained_ce
-34.246426,13.695705,2267,9982,6,Neutral,pretrained_ce
-14.852812,-6.57896,2268,9699,2,Disgust,pretrained_ce
-24.010363,-23.89052,2269,8575,4,Sadness,pretrained_ce
45.726963,-10.644737,2270,2463,3,Happiness,pretrained_ce
-15.929372,-8.552325,2271,10239,6,Neutral,pretrained_ce
-30.592371,6.768416,2272,9766,6,Neutral,pretrained_ce
-37.74118,1.6283157,2273,10058,6,Neutral,pretrained_ce
-1.154684,-15.931497,2277,5051,2,Disgust,pretrained_ce
31.92602,-12.030624,2278,6014,3,Happiness,pretrained_ce
-10.198663,-33.98595,2280,6744,4,Sadness,pretrained_ce
44.497692,5.9118376,2281,4380,3,Happiness,pretrained_ce
-27.894938,0.38600072,2283,10086,6,Neutral,pretrained_ce
-39.85898,9.202809,2284,10627,6,Neutral,pretrained_ce
-25.977545,5.4192276,2285,11426,6,Neutral,pretrained_ce
-15.43341,-34.58277,2289,4478,4,Sadness,pretrained_ce
-8.894109,-14.879481,2291,5362,2,Disgust,pretrained_ce
-8.759759,-1.9032886,2293,10567,6,Neutral,pretrained_ce
-8.777723,-19.165133,2294,4680,4,Sadness,pretrained_ce
42.848183,-8.589459,2298,1333,3,Happiness,pretrained_ce
-12.773575,35.095985,2299,4216,0,Surprise,pretrained_ce
11.150549,34.294636,2300,6909,5,Anger,pretrained_ce
28.507734,-11.653676,2307,2173,3,Happiness,pretrained_ce
25.911339,-17.583082,2308,2147,3,Happiness,pretrained_ce
-20.999321,-35.396328,2311,7945,4,Sadness,pretrained_ce
21.044573,-16.228794,2312,6100,3,Happiness,pretrained_ce
39.490234,-2.4283063,2314,3915,3,Happiness,pretrained_ce
37.30794,-0.9472235,2316,4116,3,Happiness,pretrained_ce
-24.172007,-27.51272,2317,5597,4,Sadness,pretrained_ce
-19.158722,29.360199,2318,1097,0,Surprise,pretrained_ce
28.015087,-11.944572,2320,1630,3,Happiness,pretrained_ce
-16.035992,33.574417,2325,5331,0,Surprise,pretrained_ce
12.858158,30.92241,2326,6164,5,Anger,pretrained_ce
39.590553,-5.6390114,2327,7196,3,Happiness,pretrained_ce
-34.54734,14.197132,2328,9831,6,Neutral,pretrained_ce
-37.11013,5.577043,2329,9851,6,Neutral,pretrained_ce
11.377128,-11.604794,2330,4214,3,Happiness,pretrained_ce
-10.391124,-20.4066,2331,3430,4,Sadness,pretrained_ce
11.466503,6.6524215,2332,7763,3,Happiness,pretrained_ce
27.886667,-2.239737,2333,2740,3,Happiness,pretrained_ce
-33.258774,3.474021,2334,11049,6,Neutral,pretrained_ce
-3.0909154,-13.410104,2336,9136,2,Disgust,pretrained_ce
24.617325,15.603728,2342,5116,3,Happiness,pretrained_ce
-7.8254714,-28.875357,2343,5578,4,Sadness,pretrained_ce
-15.721166,-22.137123,2344,4008,4,Sadness,pretrained_ce
35.482986,8.714327,2345,3375,3,Happiness,pretrained_ce
38.12365,-11.500906,2346,876,3,Happiness,pretrained_ce
9.588822,-7.921884,2347,3316,3,Happiness,pretrained_ce
-15.826023,28.223055,2349,855,0,Surprise,pretrained_ce
44.594414,0.9541351,2351,8337,3,Happiness,pretrained_ce
-31.438168,-2.2167723,2352,10037,6,Neutral,pretrained_ce
-39.074455,10.588516,2353,10424,6,Neutral,pretrained_ce
-1.2655642,19.12954,2355,9349,1,Fear,pretrained_ce
43.071404,-14.56485,2356,971,3,Happiness,pretrained_ce
-11.697151,12.732736,2360,9798,6,Neutral,pretrained_ce
-41.937103,10.795258,2361,12215,6,Neutral,pretrained_ce
28.955267,0.88102597,2362,6641,3,Happiness,pretrained_ce
23.670902,-13.155288,2363,8918,3,Happiness,pretrained_ce
-11.104106,23.553303,2367,913,0,Surprise,pretrained_ce
-3.921083,-7.4015937,2368,7014,2,Disgust,pretrained_ce
-19.803867,-33.353455,2369,5486,4,Sadness,pretrained_ce
-9.944325,19.77355,2370,3351,1,Fear,pretrained_ce
-16.257559,-22.909441,2372,5397,4,Sadness,pretrained_ce
-24.95424,-1.0530598,2373,10170,6,Neutral,pretrained_ce
-28.65956,13.333956,2375,10579,6,Neutral,pretrained_ce
13.804918,35.633827,2377,7505,5,Anger,pretrained_ce
34.358356,-18.706081,2378,3615,3,Happiness,pretrained_ce
36.12072,-7.403926,2379,6916,3,Happiness,pretrained_ce
3.4122498,32.23827,2380,474,5,Anger,pretrained_ce
27.031193,-17.54926,2382,710,3,Happiness,pretrained_ce
28.258224,-0.7909995,2383,3484,3,Happiness,pretrained_ce
36.24293,-3.1104422,2384,1624,3,Happiness,pretrained_ce
16.816378,33.14921,2385,1453,5,Anger,pretrained_ce
-38.650043,2.9644632,2387,9775,6,Neutral,pretrained_ce
47.619637,4.4747314,2389,6503,3,Happiness,pretrained_ce
-21.62995,9.292549,2390,10188,6,Neutral,pretrained_ce
47.438545,-4.978065,2392,2699,3,Happiness,pretrained_ce
-17.168016,-24.644026,2393,3841,4,Sadness,pretrained_ce
39.378826,-20.2115,2394,894,3,Happiness,pretrained_ce
10.509983,30.445526,2397,676,5,Anger,pretrained_ce
19.417385,15.112416,2399,1002,0,Surprise,pretrained_ce
-27.592375,-18.3898,2401,2347,4,Sadness,pretrained_ce
15.418304,11.511803,2402,6891,3,Happiness,pretrained_ce
21.918505,13.369415,2405,5337,3,Happiness,pretrained_ce
32.09289,-10.976701,2406,2509,3,Happiness,pretrained_ce
-13.160179,28.896551,2407,6903,0,Surprise,pretrained_ce
-23.310888,-27.311697,2408,6885,4,Sadness,pretrained_ce
-22.215654,15.446676,2409,4736,0,Surprise,pretrained_ce
15.42441,12.34692,2410,1256,0,Surprise,pretrained_ce
-23.819197,-3.747194,2412,4911,3,Happiness,pretrained_ce
48.082275,0.07279866,2416,6525,3,Happiness,pretrained_ce
-27.024363,-1.261915,2417,9802,6,Neutral,pretrained_ce
-39.544178,7.7129965,2420,11420,6,Neutral,pretrained_ce
16.808775,3.8734455,2424,6811,3,Happiness,pretrained_ce
-12.225237,-29.449373,2425,8617,4,Sadness,pretrained_ce
40.051655,-0.10362065,2426,8952,3,Happiness,pretrained_ce
-32.23919,11.494825,2428,11185,6,Neutral,pretrained_ce
-27.572226,-23.387579,2429,6418,4,Sadness,pretrained_ce
15.116762,-10.563273,2430,1845,3,Happiness,pretrained_ce
15.201062,0.9109325,2433,9366,1,Fear,pretrained_ce
8.271651,27.077139,2434,1560,0,Surprise,pretrained_ce
-14.620676,-33.92607,2436,841,4,Sadness,pretrained_ce
-22.976,-23.114197,2437,7493,4,Sadness,pretrained_ce
-11.077306,-30.976297,2438,1105,4,Sadness,pretrained_ce
-26.710285,11.508797,2439,11733,6,Neutral,pretrained_ce
27.340816,2.29742,2441,2936,3,Happiness,pretrained_ce
11.588429,-4.2588882,2443,5307,3,Happiness,pretrained_ce
28.33237,-16.349676,2446,2811,3,Happiness,pretrained_ce
25.183979,-7.275445,2447,2439,3,Happiness,pretrained_ce
40.89199,1.2437776,2448,6174,3,Happiness,pretrained_ce
-11.717232,35.82848,2449,2972,0,Surprise,pretrained_ce
-22.888847,-32.972008,2450,4585,4,Sadness,pretrained_ce
-4.61875,-2.9092886,2452,4100,0,Surprise,pretrained_ce
